3.322282207130505149e+00,-1.367496200672168039e-01,5.250494379735068939e-01,-6.219908706389902591e+02,8.000718180081585473e-02,-2.403595412529410669e-01
3.363504935010014574e+00,-1.711205242192679055e-01,2.854920039859678571e-01,-6.219517716296701337e+02,4.148030031815523877e-01,-2.347209028299151734e-01
3.406276993530886976e+00,-1.452125575016033898e-01,5.774293961567201344e-02,-6.219359839448781031e+02,7.535437711140212658e-01,-2.197040995365425464e-01
3.459812756008482371e+00,-8.252556161419859204e-02,-9.970709465198221433e-02,-6.219387763541118375e+02,1.096786427882500137e+00,-1.968411683753727159e-01
3.503005494261962394e+00,-5.442421838477074468e-03,-4.094162262175705114e-01,-6.219660026633903271e+02,1.444218731490709118e+00,-1.718072958070112344e-01
3.529214367573428213e+00,1.037901073964301729e-01,-7.479979566503618393e-01,-6.220255725668406512e+02,1.795144725534528529e+00,-1.525487028743570950e-01
3.547999203265078005e+00,2.342037141541631062e-01,-9.080400197514451044e-01,-6.221094152635762384e+02,2.149664380686041820e+00,-1.464182234005222405e-01
3.558168733266394490e+00,3.634191640572516091e-01,-1.404880136461232887e+00,-6.222275854657156060e+02,2.505913013484717844e+00,-1.636211653456172144e-01
3.496205409327282965e+00,5.698257489004227017e-01,-2.184647067758718197e+00,-6.224111511976449265e+02,2.858291705253074078e+00,-2.166295597850864951e-01
3.374335220341604824e+00,8.106439560438802872e-01,-2.220106724177268287e+00,-6.226317895335780577e+02,3.195089035609562256e+00,-3.144078609734496932e-01
3.188496902653129794e+00,9.217667966099470922e-01,-2.291132425801952088e+00,-6.228581489232700505e+02,3.500978613137325723e+00,-4.612645202401465805e-01
3.121311741322062350e+00,9.214354635482225886e-01,-1.269709840695665504e+00,-6.230313817431380130e+02,3.767747247808584277e+00,-6.528220280709285950e-01
3.042553814822527070e+00,7.527816836922424093e-01,-1.556238332284678227e+00,-6.231742673232374727e+02,3.989405687406259116e+00,-8.818248405507898013e-01
2.976005196351979798e+00,6.776141834652782414e-01,-1.626546836467625878e+00,-6.233340334930554718e+02,4.160248254964671766e+00,-1.139114226020859988e+00
2.986360458152474084e+00,6.141890924417205966e-01,-9.671517122826338575e-01,-6.234602506805615576e+02,4.285115082746023596e+00,-1.416959846266489631e+00
3.003244586890011725e+00,4.948511601327628129e-01,-1.151747897103626350e+00,-6.235671979667316691e+02,4.367698689091855435e+00,-1.709640283801314498e+00
3.080538895970797775e+00,4.189276769024039559e-01,-4.836077001284500021e-02,-6.236204789709158831e+02,4.416664680620572270e+00,-2.013034442726570283e+00
3.104083418666989669e+00,2.336718856955585233e-01,-1.274442438383388554e-01,-6.236295599790272490e+02,4.442605930299402317e+00,-2.322527457677137086e+00
3.131550615625260825e+00,1.516018219645411114e-01,-2.029410728635849814e-01,-6.236464619431134224e+02,4.451737132589343560e+00,-2.634853997776421597e+00
3.098385149991651044e+00,1.534979827737583125e-01,-1.312909394860331869e+00,-6.237287824710377890e+02,4.441677041795720093e+00,-2.945700637174140102e+00
3.105968140348378981e+00,3.356609960034326323e-01,-1.875471583984333446e+00,-6.238913972475618266e+02,4.404048922306527558e+00,-3.254996866269244560e+00
3.044825045491812876e+00,5.125322297497696411e-01,-2.069093841901762598e+00,-6.240899512533923144e+02,4.328879080700499316e+00,-3.556497668506105825e+00
2.988577039927807544e+00,6.206907877652428907e-01,-1.850227946628171471e+00,-6.242846950549069334e+02,4.211518790437589921e+00,-3.839991023098286771e+00
2.887992445167648636e+00,6.378070466340119982e-01,-1.926271220815583218e+00,-6.244743424242687979e+02,4.052254313445645018e+00,-4.094549832766370301e+00
2.874942394574931281e+00,6.178400681256119853e-01,-1.182079462721336016e+00,-6.246254657769381993e+02,3.856501524315936624e+00,-4.314267285139642638e+00
2.831607273976316730e+00,5.093106022141029587e-01,-1.506091171410989915e+00,-6.247620654792525556e+02,3.630372725041353110e+00,-4.496530735229400833e+00
2.881349404995947605e+00,4.647327898526959489e-01,-6.193961339749142203e-01,-6.248629538219646520e+02,3.380937110441093463e+00,-4.643394473063948702e+00
2.910344341094539100e+00,3.453820426578508296e-01,-1.075954058483900244e+00,-6.249504497444370372e+02,3.112431782314469153e+00,-4.759246656742391224e+00
2.965506845569025884e+00,3.368377085137731486e-01,-8.712336405755433111e-01,-6.250464703177052570e+02,2.829646232144464868e+00,-4.844458681263146715e+00
3.037603067350242103e+00,2.978348511410292554e-01,-2.419556566462199854e-01,-6.250982922571243989e+02,2.534374762535713366e+00,-4.907055722748286719e+00
3.084132771652315252e+00,1.926516928852640698e-01,-2.057446745600745308e-01,-6.251204225627084270e+02,2.230537585193003824e+00,-4.951355576967878314e+00
3.130036533443218083e+00,1.377304786690629335e-01,-2.499301450997090668e-01,-6.251434546779095172e+02,1.920625384337703911e+00,-4.981427818283097331e+00
3.174983557484839292e+00,1.180034865262848676e-01,-1.591789678045444356e-01,-6.251634295036602680e+02,1.605479525754038406e+00,-5.001789350686238755e+00
3.219035642279501896e+00,8.973699551576971856e-02,-1.155762940190520754e-01,-6.251769149337822000e+02,1.285631217754593214e+00,-5.014099430503369703e+00
3.256215205128721202e+00,6.467259776582656716e-02,1.222796944204096632e-02,-6.251812992036792593e+02,9.619725343150969943e-01,-5.020992294740822537e+00
3.302046251610772920e+00,2.780867839907227856e-02,4.329889268099668814e-02,-6.251783381830634880e+02,6.336696296567548847e-01,-5.024175028223697659e+00
3.336394412825202771e+00,6.724441565457104373e-04,2.658839829570088797e-01,-6.251617130513004668e+02,3.019458027002306921e-01,-5.028081779798204032e+00
3.375182558454239867e+00,-4.874316569615617933e-02,2.730656005600168856e-01,-6.251347800702563973e+02,-3.372073719226202637e-02,-5.035408453520550331e+00
3.417926262992408759e+00,-6.799239929410327843e-02,1.084863989547161234e-01,-6.251167752414835377e+02,-3.733803592961034146e-01,-5.047351618012347885e+00
3.467272643193151538e+00,-4.907022959263261652e-02,-1.092763457203662636e-01,-6.251180191785527995e+02,-7.177064852870408407e-01,-5.062117258228363781e+00
3.513204448348659970e+00,-3.150858044949175762e-03,-1.534211089460629229e-01,-6.251313116913437398e+02,-1.066411015177582522e+00,-5.077886748355880719e+00
3.546793685690822429e+00,4.752280234732793318e-02,-4.217040979210645024e-01,-6.251616915978696625e+02,-1.418987521509706307e+00,-5.091045247731504020e+00
3.582726014018610350e+00,1.294629707393852580e-01,-5.319470416517372291e-01,-6.252100220794541201e+02,-1.775789114887568632e+00,-5.097208489714391888e+00
3.592931717568425221e+00,2.241883942286984344e-01,-1.048238655918883877e+00,-6.252918030977618855e+02,-2.135112843177013886e+00,-5.088603436412639347e+00
3.600059226646827426e+00,3.867662823168112052e-01,-1.386418138512677034e+00,-6.254151931097195529e+02,-2.494823458437076980e+00,-5.056032176708766812e+00
3.557601614655178768e+00,5.696125643134064553e-01,-1.809496174391655554e+00,-6.255771627153073950e+02,-2.850079718946878504e+00,-4.990173186927096438e+00
3.451816484388724682e+00,7.504378710978863998e-01,-2.049645113840366850e+00,-6.257712317979123782e+02,-3.190134276791964929e+00,-4.882209368885601641e+00
3.282580796221998387e+00,8.792333882928117239e-01,-2.267610446419375148e+00,-6.259883611454982884e+02,-3.500293622027693896e+00,-4.727953049834996868e+00
3.168629892174309681e+00,9.247530314601020152e-01,-1.683148543867667435e+00,-6.261834491719752123e+02,-3.769871508428651818e+00,-4.529706747819975732e+00
3.050696923685834339e+00,8.245960760175732318e-01,-1.700971427210244524e+00,-6.263531149833692098e+02,-3.990458514933485912e+00,-4.294724716231931083e+00
3.053357845371876156e+00,7.269050936295753385e-01,-8.615859694140736158e-01,-6.264770799522140123e+02,-4.163393302683614294e+00,-4.031928925985156731e+00
3.060986255443781889e+00,5.504348256555415819e-01,-1.008984726786590791e+00,-6.265714096302540383e+02,-4.292948771272674158e+00,-3.748269976401156445e+00
3.081340583676368539e+00,4.681251333833529871e-01,-1.063583498131678962e+00,-6.266752292628240184e+02,-4.380936179568420741e+00,-3.450133180560327695e+00
3.141338056085933417e+00,4.082909333116079287e-01,-2.930742785967276332e-01,-6.267384561507888066e+02,-4.436990880385721425e+00,-3.141654303717134500e+00
3.170365354524948831e+00,2.737718035921917203e-01,-3.160872888783457513e-01,-6.267688517244886270e+02,-4.468683873417933938e+00,-2.826093910508036267e+00
3.165434632663195469e+00,2.332384606061900512e-01,-9.727573891971632580e-01,-6.268370485096627363e+02,-4.476717861568012324e+00,-2.508810858417103162e+00
3.178831856226641328e+00,3.147019241601931583e-01,-1.329219366563999971e+00,-6.269542468817683130e+02,-4.457308978847178693e+00,-2.190900767086790601e+00
3.165542883388481332e+00,4.260504163670935096e-01,-1.681779013984750160e+00,-6.271067804127744694e+02,-4.404834055252438318e+00,-1.875877309790732417e+00
3.092270156687977778e+00,5.501301045128845768e-01,-2.111618154534103731e+00,-6.272991824080612560e+02,-4.311740778247970418e+00,-1.573066633639842449e+00
3.011459990222059346e+00,6.651779561549209241e-01,-1.978865819432430229e+00,-6.275031964807307077e+02,-4.175420670663584133e+00,-1.293269007877153820e+00
2.937931798885550450e+00,6.819699554909330885e-01,-1.785178000524646702e+00,-6.276904568949529448e+02,-3.997142861916577861e+00,-1.046091004775435485e+00
2.914862033444326261e+00,6.337714955066203748e-01,-1.337910958171899756e+00,-6.278442052265290840e+02,-3.782682149473988176e+00,-8.373567065682522292e-01
2.925962654458532874e+00,5.394594299858036512e-01,-1.176916357054701212e+00,-6.279691653605901820e+02,-3.538591930767954974e+00,-6.672776542354731388e-01
2.960048844578986316e+00,4.624880222509143435e-01,-8.489344154903941675e-01,-6.280684652979937255e+02,-3.272801583056716535e+00,-5.328575035136772220e-01
3.009945926438057029e+00,3.758333363943184291e-01,-6.240852388479674051e-01,-6.281406202063848241e+02,-2.990491975045695749e+00,-4.287883751611880623e-01
3.080663473196812330e+00,2.932341959850940372e-01,-3.973646131417056249e-01,-6.281901765650339939e+02,-2.694592170056544056e+00,-3.498699324338877537e-01
3.110378110517490580e+00,2.247103964116788644e-01,-4.881951509210063489e-01,-6.282350690691375803e+02,-2.389801163573965326e+00,-2.919871811637180237e-01
3.137890460446136842e+00,2.043550272421733316e-01,-4.620153856673308579e-01,-6.282824603154498391e+02,-2.079560345727444304e+00,-2.520145576801833265e-01
3.178273229216214801e+00,1.825007040071103537e-01,-2.941586441601767854e-01,-6.283191482640694403e+02,-1.764134382337105844e+00,-2.274132359614958465e-01
3.209933156161255408e+00,1.477075422186815423e-01,-1.443860386050046241e-01,-6.283402933416742826e+02,-1.445009808830940656e+00,-2.145135018711054331e-01
3.244853073109516206e+00,1.079523872514159960e-01,-8.094832866971145291e-02,-6.283511187256565336e+02,-1.122307789446608250e+00,-2.103605335632293127e-01
3.279742223430147430e+00,6.332366879410218641e-02,2.947416239981384689e-02,-6.283531723958495832e+02,-7.962365151305370592e-01,-2.135042079889659383e-01
3.314764806750936543e+00,2.029342697954469865e-02,1.400829450747690941e-01,-6.283440608011364930e+02,-4.666774469072463849e-01,-2.197535762879733734e-01
3.356564687233481337e+00,-2.996559700147486197e-02,4.473260181469499996e-01,-6.283128426957026704e+02,-1.328181665400603728e-01,-2.236605208029841807e-01
3.393505378984527088e+00,-1.057581353840360144e-01,4.173216032850006196e-01,-6.282697865171693365e+02,2.047357565835374038e-01,-2.216540310605340791e-01
