2.943510248228460746e+00,-4.862287872085381199e-03,2.213972009376382610e-01,3.775373979880050257e+01,1.312962599681912756e-01,-1.590873971300873213e-01
2.985203112274944726e+00,-4.060846828523342195e-02,2.799046472392442420e-01,3.777915566555059002e+01,4.269832502963371024e-01,-1.417732212550849302e-01
3.026334683331039610e+00,-9.050829816028346797e-02,9.325146172664660060e-01,3.784409641768832699e+01,7.269800269078794397e-01,-1.150199196593282847e-01
3.042584608881250929e+00,-2.177973199694235584e-01,1.394794295867983980e+00,3.796326830518628981e+01,1.027464203680358512e+00,-6.922009968256599699e-02
3.025187696829112038e+00,-3.736965759169109114e-01,2.011768547783068684e+00,3.813756913185657993e+01,1.323368928467892669e+00,6.448699341965140677e-03
2.950122122892012921e+00,-5.324594668271360742e-01,2.117905769031917629e+00,3.834494843483659565e+01,1.603102660769984977e+00,1.208942076963429590e-01
2.850689254658805183e+00,-6.147637724406156412e-01,2.062211363588728474e+00,3.855392402434954846e+01,1.854888270246569437e+00,2.758669248925232353e-01
2.744676910605185594e+00,-6.212898751008659737e-01,1.923729173902574807e+00,3.875306642024098380e+01,2.067161261836352182e+00,4.674615860780487742e-01
2.666163634823919715e+00,-5.777177375444360052e-01,1.788384103894737231e+00,3.893825282799048892e+01,2.233360637235051627e+00,6.891303320107905472e-01
2.589171138439927855e+00,-5.125801038594435255e-01,1.716405605027432557e+00,3.911340336867664291e+01,2.349666738074745354e+00,9.300767865097633313e-01
2.533921211510158145e+00,-4.482479068360724073e-01,1.520056117659334571e+00,3.927429387083790857e+01,2.416842454637412985e+00,1.181399342882853976e+00
2.451549165309884870e+00,-3.805292660021583062e-01,1.946748838216882715e+00,3.945079577885731936e+01,2.435172406900691477e+00,1.433100029916942297e+00
2.426629298173578420e+00,-3.758971236708519847e-01,1.726514834799579345e+00,3.963296718369239358e+01,2.405950420631053355e+00,1.678189113563995472e+00
2.375074014686132884e+00,-3.421996789092952018e-01,1.710231234219317775e+00,3.980496466865228911e+01,2.334269306357303009e+00,1.909706723962163011e+00
2.379068185877266206e+00,-3.227603399614012991e-01,1.234815554498428058e+00,3.994880078939053192e+01,2.226828816578432679e+00,2.123356527032618679e+00
2.374136789646034362e+00,-2.592944606352828862e-01,1.115944814306957467e+00,4.006564504999696652e+01,2.088591186208647255e+00,2.318164314765824408e+00
2.424577805032920530e+00,-2.265056823511237827e-01,1.231717067746450622e+00,4.018395776774125494e+01,1.923379343406531383e+00,2.493983180121630561e+00
2.434055631814268317e+00,-2.290852268181337859e-01,1.336046349316045267e+00,4.031305153008450048e+01,1.734620831418164366e+00,2.648920411218158577e+00
2.470683786789691805e+00,-2.398107440800692491e-01,4.896594338267802327e-01,4.039774275787248570e+01,1.528969852066718982e+00,2.784115895534735596e+00
2.513789317528441369e+00,-1.586910376135268752e-01,1.804443116562673144e-01,4.042890205622337874e+01,1.310058225033248647e+00,2.905031287720391209e+00
2.555512356812710717e+00,-8.657607408561286688e-02,-3.108122019909214662e-01,4.041869159795999877e+01,1.082945126902667310e+00,3.018197023106163890e+00
2.581074212870790419e+00,-4.524542011882330943e-04,-4.143253328997220652e-01,4.038162345109147111e+01,8.524082537045279961e-01,3.130719321527595689e+00
2.576731267490885546e+00,5.695190981315613465e-02,-1.375170338762008448e+00,4.028495343702515896e+01,6.257201994251738730e-01,3.252808199166334457e+00
2.560828217970876786e+00,1.900120074616715171e-01,-1.979287073273521269e+00,4.011256561671986276e+01,4.117725746846754853e-01,3.396208630401921003e+00
2.503116540669856338e+00,3.120091110422721359e-01,-2.160771966803978206e+00,3.990410324157908661e+01,2.221883039575280605e-01,3.565960070372281354e+00
2.457526544005734337e+00,3.802587782266874106e-01,-1.802449965542541888e+00,3.970837569106078035e+01,6.508211381665342243e-02,3.761024396993836838e+00
2.467595495741300216e+00,3.609776666585295390e-01,-5.647382363898459934e-01,3.959925129743333372e+01,-6.130689420536411527e-02,3.975152342072954870e+00
2.495209167838978725e+00,2.210867990834571584e-01,-2.683103947909730724e-01,3.955985126574589117e+01,-1.635274959213113277e-01,4.202517147818470633e+00
2.551061686649013005e+00,1.244521467015382715e-01,5.863279486056983680e-01,3.958218079995065608e+01,-2.543138919781925411e-01,4.439127206192570618e+00
2.602132133864095920e+00,-1.350936868378318188e-02,1.259359574188245512e+00,3.967947940179403332e+01,-3.499100987928291384e-01,4.678615020930701363e+00
2.624176201469688774e+00,-1.637379551699962299e-01,1.648748961450684725e+00,3.982783806720159703e+01,-4.625644326073731216e-01,4.914543420098181237e+00
2.624465982265795638e+00,-2.794270860666929757e-01,1.778806200670705051e+00,4.000012483259591534e+01,-6.018062650651958556e-01,5.137852474727945484e+00
2.600992442406530269e+00,-3.567873469477472193e-01,1.798883217785373301e+00,4.017930764806127542e+01,-7.702169237110932931e-01,5.339937912973624634e+00
2.560940186276351671e+00,-3.883579614645121247e-01,1.833769990304219055e+00,4.036129563546964505e+01,-9.667671250129549199e-01,5.510976434454385675e+00
2.515065259577447421e+00,-3.966731550824043051e-01,1.803655928445784706e+00,4.054293774845729814e+01,-1.186243626520179451e+00,5.643725945801784327e+00
2.470349731651703795e+00,-3.856093149341530690e-01,1.653035317384015768e+00,4.071509952802754384e+01,-1.421105132114793612e+00,5.734539884207710436e+00
2.446088329400142314e+00,-3.536453903880369398e-01,1.455634469341000825e+00,4.086940240993652651e+01,-1.664640917190196134e+00,5.783409762805622023e+00
2.415676300555930300e+00,-3.121119418406809176e-01,1.552937818585709895e+00,4.102072488840457964e+01,-1.909590916043715447e+00,5.791372778318184089e+00
2.396667000623969646e+00,-2.934791372851868752e-01,1.728314286240181463e+00,4.118619155329191983e+01,-2.149994532585856710e+00,5.757904268115468405e+00
2.356404603408259746e+00,-3.006518353155240297e-01,1.914824273969489621e+00,4.136999023796154518e+01,-2.378000170809105196e+00,5.684679461131834088e+00
2.350920686194655662e+00,-3.158204592762852148e-01,1.601389401212203856e+00,4.154350784088647686e+01,-2.587931746124974897e+00,5.574169729186624345e+00
2.333282113831101956e+00,-2.884153423362196822e-01,1.630786639687656248e+00,4.170532566153021037e+01,-2.774998128312474499e+00,5.430560303111708009e+00
2.350465540911961693e+00,-2.789962646023702586e-01,1.387844423139767303e+00,4.185444766813332507e+01,-2.936158892486547600e+00,5.258404455067070771e+00
2.371677879591758131e+00,-2.519127340313618291e-01,1.210920735387336578e+00,4.198302700269498189e+01,-3.070734518798574619e+00,5.063379977143481980e+00
2.409447311392957758e+00,-2.319467964540293803e-01,1.158397351580501278e+00,4.210102872917186545e+01,-3.179807577264579077e+00,4.849196641969538035e+00
2.454583678937846347e+00,-2.213248404739764919e-01,1.002787767061700697e+00,4.220779421119685537e+01,-3.263544820940230018e+00,4.619805163369059997e+00
2.488116957075209967e+00,-2.073634617733700614e-01,9.257435009757529754e-01,4.230350114002033735e+01,-3.323226295947009579e+00,4.379138728982881368e+00
2.539152338360179506e+00,-1.959976738508727445e-01,6.728043833862410450e-01,4.238117815700732649e+01,-3.360815139934495654e+00,4.129925698215513918e+00
2.588454353900528471e+00,-1.601226611894271679e-01,-5.117975557334475400e-02,4.240684668420888670e+01,-3.382711750967687170e+00,3.873777107423774346e+00
2.635858330734872190e+00,-6.903632351137971301e-02,-1.118619944131779009e-01,4.239816641098280314e+01,-3.396033141136845845e+00,3.612497299603568468e+00
2.683792948561172675e+00,-1.814102823526448846e-02,-2.123636937294222649e-01,4.238116118256828457e+01,-3.405952498757400360e+00,3.346581256724675324e+00
2.731829628667976628e+00,1.227162319312638875e-02,-1.693779582185768462e-01,4.236250173569508348e+01,-3.417295466347305410e+00,3.076143391389781989e+00
2.778342815760325824e+00,2.450412434039017304e-02,1.070123926708197865e-01,4.236142733825254680e+01,-3.428923678543705389e+00,2.801125263963629042e+00
2.822649908838933186e+00,-6.514770998444621708e-03,3.256085794649558607e-01,4.238465286878718530e+01,-3.438873694786700685e+00,2.521572548036423722e+00
2.872270577435732442e+00,-5.564891738674685590e-02,5.773548978916465124e-01,4.243136612469618285e+01,-3.443242556034087798e+00,2.236710443139528159e+00
2.924863222395984508e+00,-1.203120362887152989e-01,7.394747252354636480e-01,4.249829456180297171e+01,-3.436975834749765202e+00,1.946343700326726101e+00
2.943632998536576562e+00,-1.835302143578747824e-01,1.113245301895124273e+00,4.259351588019364243e+01,-3.412859217253076949e+00,1.653714310904573548e+00
2.946276890296684492e+00,-2.797143696418371017e-01,1.494115657234532435e+00,4.272621217006161487e+01,-3.363466663764482778e+00,1.362311682303904092e+00
2.904350013079656456e+00,-3.950167778320733403e-01,1.948470017428465928e+00,4.290135824931790154e+01,-3.280895140483371275e+00,1.079212423013807598e+00
2.854128605495396709e+00,-5.053120161695564549e-01,1.904708417913335561e+00,4.309384789400889559e+01,-3.159915002791940708e+00,8.137307372100414105e-01
2.785558127321198896e+00,-5.403568101950748659e-01,1.761942865489197985e+00,4.327664146782615262e+01,-3.001129370105842131e+00,5.754166734436877428e-01
2.769409556517129278e+00,-5.179902478547897537e-01,1.357642208111617954e+00,4.343006549068259403e+01,-2.807838345765527599e+00,3.693574473861568896e-01
2.746243040418760550e+00,-4.484639830747397804e-01,1.249281451758035288e+00,4.355988432842950431e+01,-2.587027787758648945e+00,1.978179667640245221e-01
2.735719265989643656e+00,-3.908919785326231411e-01,1.092112127909099506e+00,4.367607798590896095e+01,-2.346490110924090988e+00,6.135463709464521187e-02
2.738227623091123775e+00,-3.386363390754106306e-01,9.479915126375030310e-01,4.377704138369725939e+01,-2.091586947282814801e+00,-4.288498099850610035e-02
2.771302936119210525e+00,-2.959603387459667223e-01,7.994843286626075463e-01,4.386339600663620075e+01,-1.825181350322929053e+00,-1.185599634697225846e-01
2.795468067564482073e+00,-2.480098640919526087e-01,3.266406456249125734e-01,4.391642359033176746e+01,-1.550889354685562438e+00,-1.710559942385145027e-01
2.841881967627639671e+00,-1.678244972363044374e-01,1.376499222738910289e-01,4.393820867877361991e+01,-1.270534808891682799e+00,-2.070771291940875503e-01
2.891396992567641266e+00,-1.008924984778840628e-01,-2.531982615231803332e-02,4.394265549211002764e+01,-9.847259064194322509e-01,-2.321688184090501539e-01
2.927663172890754062e+00,-4.887441721861328359e-02,1.495178641485798710e-01,4.395009170653559494e+01,-6.945877860290616823e-01,-2.495285386724519494e-01
2.972533060421697293e+00,-5.001231838409486014e-02,2.770637973925046960e-01,4.397190905637175007e+01,-3.998713627244696589e-01,-2.606846654889944381e-01
3.017656833547549322e+00,-7.673202300489299910e-02,4.548871859519996730e-01,4.400969281498541363e+01,-1.002325520899829542e-01,-2.646829610805845889e-01
3.059167343169634901e+00,-1.219421071376120685e-01,6.184508372613782834e-01,4.406448341503029553e+01,2.033979841763987884e-01,-2.583037286207809369e-01
